stat_no;elem_no;year;jan;feb;mar;apr;may;jun;jul;aug;sep;oct;nov;dec;annual;co_code
6132;112;2014;9;9,5;14,2;18,8;23,1;25,7;27;26,9;23,2;17,3;15,5;10,1;27;DK
6132;112;2015;9,8;8,3;9,9;17,8;16,9;21,2;26,1;27,9;18,8;17,4;14,8;11,8;27,9;DK
6132;112;2016;8,7;8,6;10,1;12,1;20,9;25,6;25,4;28,4;25,2;15,4;11,4;10,6;28,4;DK
6132;112;2017;7,9;8,1;13,7;15;22,2;24,8;24,1;23,5;18,3;16,6;12,9;9,7;24,8;DK
6132;112;2018;10,4;5,1;7,5;23,6;23,8;27;28,9;28,6;22,8;18,5;11,7;10,4;28,9;DK
6132;112;2019;8,6;11,8;14,1;19,4;18,5;29,3;29,4;27,5;22,1;15,7;10,9;9,8;29,4;DK
6132;112;2020;10,3;11,1;10,2;15,8;19,6;26,5;25,1;29,7;20,4;16,8;16,4;8,6;29,7;DK
6132;121;1873;2;-1,3;-0,1;1,2;5,8;10,6;13,5;12,1;9,9;5,9;3,1;2,8;5,5;DK
6132;121;1874;1;-0,3;1;4,1;5,3;9,8;13;12;10,7;8,2;2,2;-1,9;5,4;DK
6132;121;1875;-1,4;-3,4;-1,4;2,4;7,2;10,9;12,4;14,6;10,9;6;0,4;-1,3;4,8;DK
6132;121;1876;-2;-1,9;0,1;3,1;4,7;10,6;12,4;11,8;9,6;7,2;0,4;-1,5;4,5;DK
6132;121;1877;-0,7;-1,9;-1,8;0,8;5,2;10,8;12,3;12,1;7,8;5,2;4,7;0;4,5;DK
6132;121;1878;-1;0,5;0,3;3,6;7,3;10,3;12,3;14,2;11,4;8;2,5;-2,2;5,6;DK
6132;121;1879;-4,9;-5,2;-1,8;0,4;5,4;10,4;11,6;12,4;10,1;5,6;-0,4;-4,9;3,2;DK
6132;121;1880;-3,2;-1,3;-0,8;2,9;5,7;9,6;12;12,5;10,5;3,2;1,4;-0,7;4,3;DK
6132;121;1881;-7;-5,5;-4,6;-0,6;5,1;9,2;11,6;10,1;9;3;3,3;1,6;2,9;DK
6132;121;1882;0,4;0,5;2,4;3,8;7,6;11,1;13,3;12,5;11,7;7,1;1,1;-1,8;5,8;DK
6132;121;1883;-2;-0,2;-3,4;2,2;6,7;11,1;13,4;12,4;10,5;6,5;3,4;0,1;5,1;DK
6132;121;1884;1;0,7;1,2;2,2;6,7;9,9;13;13;11,9;6,6;1,2;0,3;5,6;DK
6132;121;1885;-2,4;0;-0,2;2,7;5,2;9,6;12,5;10,8;8,9;4,6;0,9;-0,1;4,4;DK
6132;121;1886;-2;-4,1;-3,9;2,5;6;9,2;11,2;11,9;10;7,1;3,9;-0,9;4,2;DK
6132;121;1887;-2,6;-2,6;-1,3;1,5;5,5;9,8;12,2;11,4;9,7;4,1;1,8;-0,9;4,1;DK
6132;121;1888;-1,9;-4;-5,6;0;5,6;9,2;11,1;10,9;8,7;3,9;2,2;1,5;3,5;DK
6132;121;1889;-1,5;-3,9;-2,9;2,4;9;13,6;12,2;12,2;8,6;6,7;2,9;-0,9;4,9;DK
6132;121;1890;0,6;-2,2;0,3;2,5;8;9,5;10,9;11,6;10,4;5,2;2,2;-3,7;4,6;DK
6132;121;1891;-5,1;-1,2;-1,6;1,5;5,8;9,2;12,4;11,5;10,2;7,7;1;1;4,4;DK
6132;121;1892;-3;-2,8;-2;1;5,6;8,5;10,2;12;9,2;5,6;2,4;-2,8;3,7;DK
6132;121;1893;-8,1;-4,5;0;1,8;5,8;9;12,5;12,9;9,1;7,1;1,1;1,1;4;DK
6132;121;1894;-1,7;-0,4;1,1;4,1;6,3;9,7;13,2;12,1;7,8;4,3;4,5;1,4;5,2;DK
6132;121;1895;-2,8;-8,9;-0,9;3,6;7,4;9,7;11,9;11,9;10,5;4,8;2,5;-0,8;4,1;DK
6132;121;1896;-0,3;-0,2;1,3;3,7;7,7;13,7;13,8;12,6;10,3;6,5;1,4;-0,5;5,8;DK
6132;121;1897;-3,6;-2,7;1;3,2;7,1;11,6;13,2;13,2;8;5,1;2,7;1,8;5,1;DK
6132;121;1898;2,2;0;-0,1;2,3;6,5;10,5;10,7;12,1;9,7;5,8;2,6;1,9;5,4;DK
6132;121;1899;-0,5;-0,9;-1,7;1,8;5,6;9,2;12,9;10,6;8,9;4,5;3,6;-3,3;4,2;DK
6132;121;1900;-3,3;-3,8;-2,5;1,4;5,7;11,1;13,5;12,9;10,1;6,7;2,7;1,5;4,7;DK
6132;121;1901;-3,8;-6,1;-1,9;2,2;6,5;9,2;13,6;11,8;10;6,4;0,5;-1,6;3,9;DK
6132;121;1902;0,2;-4,8;-1,5;0,4;3,7;8,6;9,1;8;6,8;3,1;0,1;-0,9;2,7;DK
6132;121;1903;-1,2;1,1;2,6;2,1;8,1;10,9;12,4;11,2;9,7;7;2,2;-0,3;5,5;DK
6132;121;1904;-0,6;-1,2;-0,3;3,9;6,4;10;12,6;12,6;9,4;6,2;3,2;1,5;5,3;DK
6132;121;1905;-1,7;-1;0,5;1,3;6;10,7;11,3;10,1;7,9;2,3;1;-0,1;4;DK
6132;121;1906;-0,8;-1;-0,5;2,3;6,6;9,3;10,2;10,5;8;5,5;3,7;-2,8;4,3;DK
6132;121;1907;-1,9;-2,4;-0,4;1,8;5,2;8,1;8,9;8,8;6,7;7,2;1,9;-0,5;3,6;DK
6132;121;1908;-1,9;-0,5;-0,4;1,4;6,8;10,9;13,2;11,3;10,1;6,9;1,4;-0,3;4,9;DK
6132;121;1909;-1,9;-3,1;-2,2;1,4;4,2;8,1;9,3;11,7;9,5;8,5;1;-0,4;3,8;DK
6132;121;1910;-0,8;0;1;3,7;7,9;11,8;13,3;13,7;10,4;7,5;1,4;1,5;6;DK
6132;121;1911;-0,1;-0,5;0,3;2,6;8,7;10,4;12,7;13,3;10,5;6;4,2;2,3;5,9;DK
6132;121;1912;-3,8;-2,8;1,9;2,1;6,2;10,8;13,8;12;7,9;5,3;2,3;3;4,9;DK
6132;121;1913;-1,4;-0,3;1,2;3,2;7,1;10,1;11,9;12,4;10,8;6,6;5,4;1,4;5,7;DK
6132;121;1914;-1,9;1,9;1,3;4,7;6,7;11,5;15,3;14,4;10;6,8;2,4;1,7;6,2;DK
6132;121;1915;-1,9;-1,1;-1,8;2,4;5,3;10,2;11,6;11,5;8,2;4,6;0,3;-1,7;4;DK
6132;121;1916;1,4;-1,5;-1;3,1;7,1;8,9;12,1;12,1;8;5,8;3,8;0,9;5,1;DK
6132;121;1917;-3;-4,2;-3,8;0,3;5,9;12,5;12,8;13,6;10,6;4,6;3,4;-1,4;4,3;DK
6132;121;1918;-2,8;-0,9;-0,4;3,5;6,7;9;12,4;12,4;9,2;7,3;2,8;1,5;5,1;DK
6132;121;1919;0,1;-3;-0,9;3,5;7,8;10,9;12,3;10,9;10,5;4,4;-0,2;-1,4;4,6;DK
6132;121;1920;-1,3;0,7;2,2;4,8;7,9;9,9;13,2;12;10,4;3,7;2,3;0,3;5,5;DK
6132;121;1921;1,1;0,2;2,2;4,1;7,9;9,2;11,9;12,3;9,3;7,6;-0,5;0,8;5,5;DK
6132;121;1922;0;-4,7;-0,6;1,1;7,3;9,5;12,2;10,8;9;2,5;1,5;2,1;4,2;DK
6132;121;1923;1;-2,1;0,1;1,5;5,5;7,6;12,7;11,3;9,8;7,5;1,1;-2,9;4,4;DK
6132;121;1924;-3,6;-4,5;-3;1,4;7;10,2;11,6;11,9;11,1;7,2;3,2;2,1;4,6;DK
6132;121;1925;1,7;1,2;-1,2;2,9;7,7;9,6;13,2;12,5;9,2;5,2;-0,1;-2,6;4,9;DK
6132;121;1926;-1,3;-0,7;0,3;4,2;6,5;10,5;13,2;12,6;9,9;4,3;4;0,2;5,3;DK
6132;121;1927;0,5;-1,3;2,1;2,3;5,1;8,2;13,5;13,4;10,3;6,4;0,9;-4,1;4,8;DK
6132;121;1928;-0,8;0,3;-1,4;2,1;5,4;8,1;11,2;11,7;9;6,8;4,7;0;4,8;DK
6132;121;1929;-4,5;-10;-1,4;-0,1;6,5;8,9;11,6;11,9;9,2;7,4;3,7;2,1;3,8;DK
6132;121;1930;1,2;-1,9;0,1;3,5;7,3;11,5;12,6;12,3;10;6,7;3,7;1,2;5,7;DK
6132;121;1931;-1,3;-2;-4,1;1,6;8,6;8,8;12,6;11,2;8,3;4,9;3,5;0;4,3;DK
6132;121;1932;1,1;-2,5;-3;2,4;7,5;9,8;14;13,2;10,6;5,4;3,3;1,4;5,3;DK
6132;121;1933;-1,9;-1,7;0,5;2,3;7;11,7;13,7;12,9;10,2;7,2;2,2;-1,6;5,2;DK
6132;121;1934;-0,1;0,7;1,5;3,7;7,1;10,5;13,2;13;11,6;7,7;3,8;4,1;6,4;DK
6132;121;1935;-1,5;0,3;-0,5;2,6;4,7;11,6;12,4;12,4;10,7;6,5;4,5;0,6;5,4;DK
6132;121;1936;0,8;-2,6;-0,1;1,8;7;11,6;13,3;12,6;9,4;4,6;3,3;1,6;5,3;DK
6132;121;1937;-2;-1,3;-1;4,2;8,8;11,3;13,9;14,5;10,6;8,3;1,9;-1,4;5,7;DK
6132;121;1938;0,6;-0,4;3;1,8;5,4;10,3;12,5;13,8;11,7;7,6;5,7;-0,8;5,9;DK
6132;121;1939;-0,5;1,2;-0,5;3;5,9;10,9;13,3;14,5;10,6;3,7;3,4;-1,7;5,3;DK
6132;121;1940;-6,8;-10,8;-2,6;0,6;6,9;11,3;10,2;11,5;8,5;5,2;3,2;-1,5;3;DK
6132;121;1941;-8,1;-6,5;-1,5;0,6;4,4;10,4;14,9;12;10;5,4;0,9;0,4;3,6;DK
6132;121;1942;-8,5;-10,7;-6,6;0,9;6;9,3;11,7;13,8;9,9;7,3;2,5;1;3,1;DK
6132;121;1943;-2,4;1,7;1;4,6;7,8;10,8;12,8;12,6;10,5;7,6;2,2;0,1;5,8;DK
6132;121;1944;1,4;-1,1;-1,3;2,5;5,7;9,7;13,3;14,2;10,1;7,1;2,2;0,4;5,4;DK
6132;121;1945;-3;-0,2;1,8;3,7;7,1;11;13,8;13,8;10,3;7,9;5,1;0,6;6;DK
6132;121;1946;-1,5;-2,3;-1,1;4;7,2;10,1;13,5;12,2;11,4;4,2;2,8;-1,1;5;DK
6132;121;1947;-4,5;-9,4;-6,5;2,2;6,4;11,3;13;13,1;11,5;6,3;null;0;null;DK
6132;121;1948;-1;-2,2;0,3;4,4;7,6;10,5;12,6;12,9;10,7;6;2,3;0,9;5,4;DK
6132;121;1949;-0,3;0,4;null;4,2;7,3;10,5;13;11,7;13,3;8,4;4;1,6;null;DK
6132;121;1950;-2,2;-0,5;1,6;3,1;8,1;10,7;12,8;13,6;10;6,2;2,2;-1,4;5,4;DK
6132;121;1951;-1,3;-1,1;-1,6;2,7;5,6;9,8;11,8;12,8;11,2;5,2;4,8;2,1;5,2;DK
6132;121;1952;-0,9;-1;-1,8;4,1;7,4;8,9;11,4;12,6;7,4;4,7;0,5;-1;4,4;DK
6132;121;1953;-0,9;-2,7;0,6;3,8;7,8;12,4;13,4;12,8;10,8;9,6;5,9;2,3;6,3;DK
6132;121;1954;-1,8;-4,7;-0,6;1,7;7,7;11,1;11,8;12,1;10;7,2;2,8;2,1;5;DK
6132;121;1955;-2,5;-5;-3;2,1;5,6;9,3;14,2;14,7;11,8;6,4;2,9;-0,3;4,7;DK
6132;121;1956;-1,7;-9,2;-1,3;0,9;7,1;9,8;12,3;10,4;10,2;5,9;1,3;1,5;3,9;DK
6132;121;1957;0,2;0,6;0,2;2,4;5,2;10,6;13,4;12;8,6;7,2;3,4;-0,2;5,3;DK
6132;121;1958;-2,9;-4;-3,2;1;6,4;10,1;12,4;12,6;10,9;7,4;3,9;0,9;4,6;DK
6132;121;1959;-1,1;-1,7;1,5;3,9;7,2;10,6;14,4;14,1;9,9;6,4;3,5;1,8;5,9;DK
6132;121;1960;-1,9;-2,9;-0,6;2,7;7,4;11;12,1;12,8;10,3;6,7;3,6;1,3;5,2;DK
6132;121;1961;-1,5;1,6;3,1;4,3;7,6;12,1;12,1;11,9;11,8;9,8;2,1;-2;6,1;DK
6132;121;1962;0,1;-0,7;-0,8;3,4;6,2;9,2;10,9;11,1;9,3;7,4;2,6;-1,7;4,8;DK
6132;121;1963;-7,2;-6,9;-2,7;2,2;7,7;11,3;12,3;13;9,9;6,9;5,5;-2,1;4,2;DK
6132;121;1964;-1,1;-2,2;-2,4;4,3;8,1;10,1;12,2;11,7;9,9;4,9;3;-0,1;4,9;DK
6132;121;1965;-0,2;-3,4;-1,7;3,1;5,9;10,6;10,5;11,4;11,1;6,4;0,5;-1,3;4,4;DK
6132;121;1966;-3,2;-3,8;0,6;0,8;7,4;11,9;13,2;11,8;10,1;8;2,7;0,4;5;DK
6132;121;1967;-1,2;0;2,7;2,2;7,8;10,2;12,9;13,1;11,4;8,7;3,9;-0,4;5,9;DK
6132;121;1968;-2;-1,2;1;3,2;6;11,8;11,8;13,4;11,4;7,2;4,2;-1,4;5,5;DK
6132;121;1969;-1,4;-2,9;-2,7;2,1;7,4;11,3;15,2;13,8;11,6;8,1;2,6;-3;5,2;DK
6132;121;1970;-4,3;-5,7;-1,6;0,9;6,8;12,3;12,2;12,7;9,8;7,2;3;1,3;4,6;DK
6132;121;1971;-1,1;0,5;-1,2;2,6;8,2;10,4;13,1;13,5;10;7,1;2,9;3;5,8;DK
6132;121;1972;-2,3;-0,7;0,9;4,1;8,2;10,9;14,6;12,8;8,8;6,3;4;2,1;5,8;DK
6132;121;1973;0;1,2;2,2;2,4;7,1;10,2;14,1;11,9;10,5;4,8;1,7;0;5,5;DK
6132;121;1974;1,4;1,6;1,4;4,2;6,4;10,3;11,8;12;11;4,6;4,2;3,2;6;DK
6132;121;1975;3,1;-0,2;0,7;2,7;6,9;10;13,5;14,7;11,8;7,2;3,2;2,2;6,3;DK
6132;121;1976;-1,1;-1;-1,9;2,7;7,5;10,6;13,5;12,6;9,7;7,8;3,6;-1,1;5,2;DK
6132;121;1977;-1,5;-1,2;1,5;2,3;6,6;11,4;12,4;11,7;9;8,2;4,1;1,3;5,5;DK
6132;121;1978;0,1;-3,7;0,6;1,9;7,2;11,1;11,4;12,2;9,8;7,7;6;-1,3;5,3;DK
6132;121;1979;-4,1;-6,3;-0,6;2,4;7,1;11,3;11,1;11,7;9,8;6,3;3,2;1,1;4,4;DK
6132;121;1980;-3,2;-2,4;-0,9;2,6;6,4;12;13,2;13;11,2;6,3;2,8;1,2;5,2;DK
6132;121;1981;-2,1;-0,9;0,9;1,8;9;10,9;12,8;12,7;10,9;6;3,3;-4,8;5;DK
6132;121;1982;-5,2;-2,1;1,2;3;7,6;10,7;12,8;13,7;11,1;8,9;4,9;1,4;5,7;DK
6132;121;1983;2,4;-2;1,6;4,2;8,5;10,5;13,1;12,6;11;7,3;2,4;0,5;6;DK
6132;121;1984;-0,2;-0,8;-0,8;3;7,6;11;12,6;13,4;10,3;9,3;4,9;1,9;6;DK
6132;121;1985;-5,7;-5,4;-0,4;2,5;7,7;10,8;12,9;12,8;9,8;7,4;0,6;1,7;4,6;DK
6132;121;1986;-2,1;-6,7;-0,4;1,9;8,4;10,7;12,5;11,5;9;7,4;6;1,1;4,9;DK
6132;121;1987;-6,5;-2;-4;4,1;6,5;9;12,3;11,7;9,8;7,9;4,8;2,4;4,7;DK
6132;121;1988;2,4;1,2;0,6;2,8;8,7;12,2;13,6;12,7;11,4;7;2;1,8;6,4;DK
6132;121;1989;3,1;3;3,5;3,6;7,9;10,2;13,2;12,8;11,4;8,7;3;1,1;6,8;DK
6132;121;1990;3;3,5;3,5;4,5;8;12,2;12,8;14;10,8;8,7;3,4;1,6;7,2;DK
6132;121;1991;1,1;-3,1;2,4;3,4;6,2;9,9;13,7;14,2;11,5;7,2;4,3;1,5;6;DK
6132;121;1992;1;1,7;2,2;3,6;8,9;12,6;14,5;13,6;11,4;5,4;3,7;2,1;6,7;DK
6132;121;1993;0,6;-0,1;1;4,5;9,2;10;12,1;11,8;10;5,7;1,9;1;5,6;DK
6132;121;1994;1,8;-2;1,5;4,9;8;10,3;15,3;14,3;11,4;6,6;5,5;3,3;6,7;DK
6132;121;1995;-0,7;2,4;1,3;3,8;6,8;10,6;14;14,9;11,9;9,6;2,6;-2,9;6,2;DK
6132;121;1996;-2,2;-4;-1;3,3;6,6;10,6;11,7;15;10,4;8,4;4,1;-1,8;5,1;DK
6132;121;1997;-2,8;1,8;1,6;3,3;7,1;11,7;13,7;16,9;11,4;6,7;3,6;2;6,4;DK
6132;121;1998;1,4;3,9;2,1;4,8;9,1;11,5;12,2;12,9;12,2;7,4;1,1;0,2;6,6;DK
6132;121;1999;1,3;-0,4;2,1;4,6;7,7;10,7;13,7;13,6;14,3;8;3,9;0,6;6,7;DK
6132;121;2000;1,3;2,5;1,7;5,2;8,5;10,7;12,2;12,5;11,6;9,5;6,1;3,3;7,1;DK
6132;121;2001;1;-1,4;-0,8;3,4;8;9,8;14;14,1;11,2;10,6;3,2;-0,7;6;DK
6132;121;2002;1,2;2,5;1,9;4,6;9,5;12,4;14;16,4;11,8;5,4;3,5;-0,6;6,9;DK
6132;121;2003;-0,8;-2,7;0,8;4,8;10;12,6;14,6;16,7;11,6;5,1;5,5;2,3;6,7;DK
6132;121;2004;-1,9;0,3;1,6;5;8,6;10,8;12,3;15,1;11,7;8,4;3,5;2,3;6,5;DK
6132;121;2005;2,8;-1,1;-0,8;4,7;7,7;10,4;13,9;12,8;12;9,2;5,1;1,2;6,5;DK
6132;121;2006;-2,1;-0,8;-2,1;3,9;8;11,4;15,6;14,7;14,2;10,4;6,7;5,9;7,2;DK
6132;121;2007;3,2;0,9;3,6;5,6;8,4;12,8;13,6;14,5;11,1;7,2;3,6;2,6;7,3;DK
6132;121;2008;2,7;3,1;1,4;4,1;10,5;11,3;14,2;14,4;11,2;8;4,9;1,6;7,3;DK
6132;121;2009;-0,1;-0,6;1,9;5,2;8,1;10,3;13,9;14,7;12,2;6,8;6,3;0,7;6,6;DK
6132;121;2010;-3,3;-3,3;0,7;4,5;7,2;10,7;15,3;13,6;10,8;6,8;2,5;-4,5;5,1;DK
6132;121;2011;-1,3;-1,1;1;6,4;8,2;12,1;13,9;14,1;11,9;7,8;5,5;2,7;6,8;DK
6132;121;2012;1,1;-2,1;3,5;4;8,3;10;12,5;13,6;11,2;7,5;5,1;-0,4;6,2;DK
6132;121;2013;-0,5;-1,3;-2;2,7;8,4;11;13,3;14,3;11,4;9,7;4,7;3,5;6,3;DK
6132;121;2014;0,8;2,2;3;5,3;8,1;10,7;15,6;13,6;12,6;10,3;6,8;1,9;7,6;DK
6132;121;2015;1,3;0,1;2,3;3,5;6,3;9,1;12;14,1;11,5;8,3;5,7;5;6,6;DK
6132;121;2016;-0,8;0,9;1,3;3,8;8,9;12,4;13,2;13;13,7;8,3;2,8;3,1;6,7;DK
6132;121;2017;-0,1;0,4;2,2;3,9;8,5;11,7;12,2;13,4;11,4;9,6;4,2;2,4;6,7;DK
6132;121;2018;1,2;-1,7;-1,2;4,9;10;12,5;14,8;15,1;11,9;8,5;5,2;3,4;7,1;DK
6132;121;2019;0,3;2,1;2,8;4,6;6,6;12,1;13,2;14,3;11,6;7,8;4,8;3,4;7;DK
6132;121;2020;3,8;2,7;2,3;4,6;6,9;12,5;11,7;14,8;12,5;9,3;6,1;3,1;7,5;DK
6132;122;1873;-3,7;-5,2;-3;-4;2,6;6,1;10,6;7,4;6,9;-0,2;-1,4;-3;-5,2;DK
6132;122;1874;-1,8;-6,3;-4,3;1,4;1,4;6,7;8,7;7,2;5;1,8;-5,1;-5,6;-6,3;DK
6132;122;1875;-8,3;-6,9;-7,9;-2;3,1;8,3;8,4;10,7;3,1;1,7;-2,3;-6,3;-8,3;DK
6132;122;1876;-5,9;-6,3;-3,5;-1,1;0,5;7,4;8;8,5;4,5;2,5;-5;-10;-10;DK
6132;122;1877;-3,7;-6,7;-6,7;-1,5;-0,7;8,3;9,8;8;3;1;-0,4;-5,2;-6,7;DK
6132;122;1878;-4,3;-4;-2,6;-0,2;1,9;5,4;9,9;10,1;7,2;0,6;-0,4;-12;-12;DK
6132;122;1879;-10,6;-10,8;-4,5;-5,8;-1,1;5,7;7,5;7,8;4,4;-1,6;-7,6;-15,8;-15,8;DK
6132;122;1880;-10,6;-4,1;-3,8;0,1;1;5,7;9,8;8;6,1;-2,4;-2,2;-7,5;-10,6;DK
6132;122;1881;-18,2;-11,6;-16;-5;0,6;6;8,8;5,8;4,2;-4,3;-2,3;-3;-18,2;DK
6132;122;1882;-3,6;-3,3;-2,4;-1,1;2,7;7,4;10,4;9,8;8;3;-6,4;-5;-6,4;DK
6132;122;1883;-6;-3,1;-7,6;-1,4;0,6;7,3;8,8;9,1;6,5;2,1;1,8;-5,5;-7,6;DK
6132;122;1884;-3,6;-3;-2,1;-3,2;3,4;6,5;6,4;8,8;7,9;1,5;-6,6;-6,6;-6,6;DK
6132;122;1885;-8,1;-6;-2,8;-2,3;1;5,4;8,3;4,7;2;-1,2;-2,6;-8,6;-8,6;DK
6132;122;1886;-6,2;-7,6;-11,9;-1,4;-0,3;4,5;8,1;9,5;1,6;2,4;-0,6;-8;-11,9;DK
6132;122;1887;-6,7;-6,6;-7,6;-2,6;0,1;4,5;7,8;4,9;4,2;-0,3;-6,1;-6,8;-7,6;DK
6132;122;1888;-7,9;-8,7;-14,4;-4,4;1,7;4,3;7,6;6,1;0,6;-2,4;-2;-2,1;-14,4;DK
6132;122;1889;-6,1;-11,3;-11;-0,6;4,2;9,5;9,3;9;3,4;2;-5,9;-11,1;-11,3;DK
6132;122;1890;-3,8;-10,8;-10,1;-1,6;3,7;6,2;8,1;5,4;5,4;-0,8;-5,7;-12,9;-12,9;DK
6132;122;1891;-11,9;-4,5;-6;-2,4;2,5;3,2;7,8;7,8;0,5;-0,6;-4,5;-5,6;-11,9;DK
6132;122;1892;-11,4;-8,7;-7,2;-4,6;-0,5;5;4,4;6,9;2,5;-1,2;-5,3;-12,2;-12,2;DK
6132;122;1893;-17;-14,3;-3,7;-1,9;0,6;3,3;7,6;8;1,6;1,2;-2,4;-3,3;-17;DK
6132;122;1894;-6,7;-4,7;-2,1;0,9;2,2;4,8;8,9;7,8;2,3;-2,8;0,1;-2,2;-6,7;DK
6132;122;1895;-12,7;-17,1;-8,2;-1,8;1,8;5,8;9,2;7,8;5,5;-1,2;-3,5;-7,1;-17,1;DK
6132;122;1896;-3,1;-4,7;-7,3;0,7;2,6;10;9,1;9,4;5,9;1,3;-3,4;-4,9;-7,3;DK
6132;122;1897;-12,6;-13;-1,4;-1;1,2;6,8;8,8;8,8;5,2;-1;-2,1;-1;-13;DK
6132;122;1898;-1,1;-6,8;-3,7;-1,1;3,3;6,9;7,9;9,1;5,7;1,8;-1,7;-4,3;-6,8;DK
6132;122;1899;-6,1;-10,4;-10;-2,2;0,1;6,1;9,7;3,2;5,2;-0,7;-2,4;-14,9;-14,9;DK
6132;122;1900;-10,3;-10;-6,6;-4,2;0,6;8,8;9,4;7,9;4,6;2;-1,9;-6;-10,3;DK
6132;122;1901;-12;-11,3;-7;-0,7;3;5,2;10,3;6;5,5;-2,6;-3,8;-10,3;-12;DK
6132;122;1902;-4;-10,8;-6,1;-3,4;-1,2;2,7;5,6;2,7;1,1;-1,1;-6,6;-5;-10,8;DK
6132;122;1903;-7,6;-3,5;-0,2;-1,8;4,1;6,2;7,7;7,4;5,9;3,6;-4;-8,1;-8,1;DK
6132;122;1904;-3,4;-4,3;-3;0,8;1,9;5,7;7,7;8,6;2,6;1,1;-0,2;-6,5;-6,5;DK
6132;122;1905;-6,8;-5,5;-4,7;-1,7;2,1;5,7;7,5;7,1;3,1;-1,5;-4,8;-7,9;-7,9;DK
6132;122;1906;-7,8;-3,7;-4,3;-2;0,5;5,9;4,1;7,6;1,3;1,6;0,7;-8,3;-8,3;DK
6132;122;1907;-8,4;-8,8;-3,9;-1,4;1,3;4,4;5,6;5;2;2,3;-2;-5,9;-8,8;DK
6132;122;1908;-10,7;-3,7;-4,3;-2;3,2;6,7;9,4;9;8,1;2,3;-3,3;-8,2;-10,7;DK
6132;122;1909;-7,2;-7,1;-8,2;-2,5;0,5;5,3;7,1;9,3;5,8;1,5;-3,3;-4,8;-8,2;DK
6132;122;1910;-9,5;-4,1;-1,7;-0,7;2,1;8,1;9,1;11,1;3,3;1,2;-1,5;-1,9;-9,5;DK
6132;122;1911;-5,5;-4,5;-2,6;-4,9;5,1;6,2;9,2;8,5;2,9;0;-0,7;0,4;-5,5;DK
6132;122;1912;-10,4;-13,2;-1,4;-3,9;1,8;6,3;9,9;8,2;1,2;-0,1;-0,6;0,2;-13,2;DK
6132;122;1913;-5,5;-4,5;-3,9;-4,4;3,1;6,4;8;8,4;5,9;-1;1,3;-3,4;-5,5;DK
6132;122;1914;-6;-0,7;-2;2,5;1,2;7,4;11,6;11,5;4,5;3,5;-3,6;-2,4;-6;DK
6132;122;1915;-5,8;-4,4;-6,4;-1;1,3;3,7;6,9;7,6;0,2;-3,8;-8;-9,5;-9,5;DK
6132;122;1916;-4,6;-3,6;-6,1;-0,6;2,7;6,5;8,4;8,6;-0,4;-0,9;-2,4;-2,2;-6,1;DK
6132;122;1917;-8,7;-12,8;-9,4;-5,3;1,6;6,6;10,3;9,6;7,4;0;-1,9;-6,2;-12,8;DK
6132;122;1918;-9,2;-3,7;-6,2;-0,4;2,7;5,5;8,6;7,4;4,8;-0,2;-1,5;-2;-9,2;DK
6132;122;1919;-3,1;-11,7;-5,8;-2,9;3,5;7,5;6,3;4;2,2;-2,5;-5;-7,6;-11,7;DK
6132;122;1920;-6;-3;-3;1,7;2,6;3,5;9,1;9,3;4,6;-4,4;-1,4;-3;-6;DK
6132;122;1921;-4,5;-5;-1,8;-1,6;2;5;7;8,2;2;-1,3;-6;-5;-6;DK
6132;122;1922;-7;-15,2;-6,7;-3,7;2,5;3,3;7,6;4,5;2,7;-3;-3;-4,8;-15,2;DK
6132;122;1923;-7,5;-8;-2,6;-3,3;1,3;5;7;5,7;6,7;2,4;-6,3;-13,6;-13,6;DK
6132;122;1924;-11,2;-12;-10,5;-3;2;4,5;7,4;4;4,6;-3;-3;-1,9;-12;DK
6132;122;1925;-4,3;-1,6;-7;-1,3;3;5;8,5;1,2;3,5;-4,7;-9,5;-12;-12;DK
6132;122;1926;-11,6;-5,2;-4;0,7;0,4;6,4;8,5;8,8;4,4;-3,4;-4;-4,7;-11,6;DK
6132;122;1927;-6,5;-6,5;-6,5;-1;-0,6;3,4;8;8,8;6;1,7;-5,7;-10,8;-10,8;DK
6132;122;1928;-8,5;-3;-6,5;-2,3;0,3;1,3;8,3;7,7;1,3;0;-2,5;-7,3;-8,5;DK
6132;122;1929;-10;-16,5;-13;-4,8;0;4,8;7;8,5;1;0,5;-0,5;-3;-16,5;DK
6132;122;1930;-2,4;-6;-2,5;0,5;2,3;4,3;8;7,5;3,8;0,3;-3,3;-1,4;-6;DK
6132;122;1931;-9,4;-4,7;-15;-4,5;2,3;3,3;8;8,1;1,4;-4,2;-4,5;-5,5;-15;DK
6132;122;1932;-2;-6,7;-15,5;-3,4;0,4;4,7;8,7;7,6;2,5;-1,5;-1,7;-1,6;-15,5;DK
6132;122;1933;-12;-7,3;-2,3;-3;3,4;7,3;9,4;8,7;6,7;2,5;-1;-9,7;-12;DK
6132;122;1934;-4;-6,5;-1,2;-0,5;3,8;5,5;9,6;5,7;8,2;1,7;-2,7;-1,2;-6,5;DK
6132;122;1935;-6,6;-4,5;-6,2;-3,3;-1;5,8;8,2;8,5;5,6;-1;0;-4;-6,6;DK
6132;122;1936;-5,8;-7,7;-3,6;-4;3;4,5;10;8,7;1,5;-0,5;-1;-2,3;-7,7;DK
